id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
788868858,0,54,M,2,mestrado,casado,menos que $40K,blue,39,4,2,4,2702.09,1658.87,32
811898133,0,40,F,3,ensino medio,divorciado,menos que $40K,blue,35,3,3,1,2555.83,1334.12,32
788808633,0,43,M,3,mestrado,casado,$80K - $120K,blue,26,5,2,3,2355.74,1441.86,29
779804208,0,53,F,2,mestrado,solteiro,$40K - $60K,blue,42,6,0,2,5332.95,1371.53,39
781391058,0,55,M,1,sem educacao formal,solteiro,$40K - $60K,blue,49,6,2,3,1443.22,1991.84,38
790134408,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,39,6,3,2,10741.31,1278.64,22
788853258,0,41,M,1,sem educacao formal,casado,$60K - $80K,blue,25,3,0,2,7984.59,1734.17,39
711857733,0,49,M,3,sem educacao formal,solteiro,$60K - $80K,blue,32,3,2,2,18584.78,1330.66,34
719554758,0,46,M,2,sem educacao formal,casado,$80K - $120K,blue,38,6,2,3,34516.15,1672.98,32
711643458,0,50,F,1,sem educacao formal,casado,menos que $40K,blue,43,6,4,3,1438.31,1439.45,41
788830683,0,40,M,2,mestrado,solteiro,$80K - $120K,blue,24,5,0,1,2478.3,1558.6,31
807030858,0,51,M,4,ensino medio,solteiro,$120K +,blue,46,6,3,3,34516.25,1795.79,47
793059108,0,50,F,2,mestrado,casado,$40K - $60K,blue,44,6,3,2,2339.82,893.56,22
716568708,0,47,F,2,mestrado,casado,menos que $40K,blue,36,6,2,3,2726.65,1099.14,27
717229158,0,36,F,4,mestrado,casado,$40K - $60K,blue,36,6,3,3,1628.54,1893.82,15
715915458,0,47,F,2,mestrado,casado,menos que $40K,blue,34,5,2,2,3156.16,1151.85,31
819129858,0,46,F,2,mestrado,solteiro,menos que $40K,blue,41,5,0,3,4745.56,1519.2,31
713441958,0,46,M,2,ensino medio,casado,$120K +,blue,36,5,2,3,19727.27,1245.27,25
719091333,0,52,M,0,sem educacao formal,casado,$60K - $80K,blue,36,3,2,3,22720.12,1102.31,27
714914583,0,40,F,4,mestrado,solteiro,menos que $40K,blue,27,6,3,2,3751.64,1060.56,30
714363858,0,54,F,4,ensino medio,casado,menos que $40K,blue,36,3,3,5,1594.95,1459.9,35
721347408,0,55,F,1,ensino medio,solteiro,menos que $40K,blue,43,4,0,2,2569.81,1456.45,39
772047183,0,45,M,4,ensino medio,casado,$40K - $60K,blue,34,6,3,3,3104.08,1353.35,24
714217908,0,49,M,3,mestrado,casado,$40K - $60K,blue,41,5,2,3,2406.44,1173.67,32
714819183,0,63,M,1,sem educacao formal,casado,$80K - $120K,blue,36,5,3,2,24572.0,1746.91,28
716455683,0,40,F,3,ensino medio,solteiro,menos que $40K,gold,36,3,3,2,15534.85,1279.8,28
710865633,0,41,F,2,mestrado,casado,menos que $40K,silver,33,4,0,2,12301.26,1307.95,29
752952108,0,37,M,4,mestrado,casado,$80K - $120K,blue,26,6,3,2,2846.62,1473.58,37
714982383,0,55,M,2,ensino medio,casado,$60K - $80K,blue,36,4,3,3,7231.03,1421.31,23
813814008,0,53,F,1,ensino medio,casado,menos que $40K,blue,48,6,2,3,2324.47,1272.96,37
794545983,0,57,M,2,mestrado,casado,$80K - $120K,blue,40,3,3,2,12208.45,1409.9,34
715585158,0,58,M,1,mestrado,casado,$60K - $80K,blue,46,3,2,3,10021.42,1275.53,25
789863208,0,54,F,2,mestrado,casado,menos que $40K,blue,44,3,3,2,2027.76,1702.03,37
715022133,0,53,M,2,mestrado,casado,$60K - $80K,blue,47,6,2,2,6363.88,1256.35,26
712506708,0,39,F,3,graduacao,solteiro,menos que $40K,blue,25,6,2,1,3920.86,3178.3,53
715699983,0,56,M,3,ensino medio,casado,$60K - $80K,blue,36,5,3,1,9226.7,1626.97,29
712459233,0,59,F,1,doutorado,casado,$40K - $60K,blue,46,5,3,3,1944.32,1960.42,57
716545383,0,42,M,3,sem educacao formal,solteiro,$40K - $60K,blue,36,3,0,1,9599.03,1154.25,38
721144383,0,42,M,4,mestrado,casado,$60K - $80K,silver,28,5,2,1,28202.31,1629.33,38
804359133,0,55,M,0,ensino medio,casado,$120K +,blue,49,5,3,3,3805.2,1743.13,27
713308683,0,52,M,1,sem educacao formal,solteiro,$80K - $120K,blue,37,5,2,2,2733.85,1139.41,39
717354558,1,57,M,2,sem educacao formal,casado,$120K +,blue,40,3,3,3,3106.12,683.34,17
798473808,0,48,M,3,graduacao,casado,$80K - $120K,blue,42,3,0,3,7477.58,1159.59,32
715192308,0,48,M,2,ensino medio,casado,$120K +,blue,36,6,2,5,29963.34,1205.72,28
708813033,0,47,M,1,mestrado,solteiro,$40K - $60K,blue,36,5,0,3,6509.42,1409.82,37
714639783,1,42,M,3,graduacao,casado,$60K - $80K,blue,34,3,3,3,13450.22,1000.97,18
709470858,0,51,M,4,graduacao,casado,$120K +,silver,31,5,1,2,34516.1,1366.35,25
717292758,0,55,F,2,mestrado,solteiro,menos que $40K,blue,47,5,2,3,6347.91,1161.54,44
779241783,0,67,M,1,sem educacao formal,casado,$40K - $60K,blue,49,4,2,3,3106.57,1512.02,38
715205358,0,39,M,1,mestrado,casado,$60K - $80K,blue,31,4,1,1,2536.27,1750.8,35
778871508,0,54,M,3,doutorado,solteiro,$60K - $80K,blue,35,6,0,3,13048.6,1170.71,24
710147958,0,47,M,3,ensino medio,casado,$40K - $60K,silver,36,3,2,2,16138.29,1198.46,33
709864833,0,49,M,2,doutorado,casado,$60K - $80K,blue,38,3,0,2,8077.65,1329.74,26
778868958,1,42,F,2,mestrado,casado,menos que $40K,blue,23,3,3,3,1929.53,857.65,36
710004933,0,44,M,5,sem educacao formal,casado,$60K - $80K,blue,36,3,2,3,8645.74,1435.93,25
710940183,1,49,F,3,mestrado,casado,menos que $40K,blue,38,6,2,3,2185.35,715.45,20
718927533,0,45,M,3,mestrado,solteiro,$80K - $120K,blue,32,5,2,2,24487.13,1512.38,42
719337408,0,63,M,0,ensino medio,casado,$60K - $80K,blue,36,6,3,2,2567.81,2399.15,43
772308408,0,44,M,3,mestrado,solteiro,$80K - $120K,blue,33,6,3,3,4131.35,906.2,22
712981383,0,44,F,4,graduacao,casado,menos que $40K,silver,37,3,2,2,10790.91,1052.41,16
790099758,0,40,M,3,ensino medio,casado,$40K - $60K,blue,33,4,3,3,6884.71,975.32,11
709547658,1,39,M,2,sem educacao formal,solteiro,$60K - $80K,blue,36,5,3,3,13961.22,783.91,20
778770783,0,42,M,4,ensino medio,casado,$80K - $120K,blue,30,6,0,1,29801.87,990.42,21
713134458,0,54,M,3,ensino medio,casado,$120K +,blue,43,4,1,1,13219.59,1097.59,24
713639958,0,46,F,4,mestrado,divorciado,menos que $40K,blue,36,5,1,3,9478.46,1327.64,41
711089733,0,50,F,2,graduacao,divorciado,menos que $40K,blue,36,3,0,3,1491.47,1058.46,34
716988633,0,55,M,0,ensino medio,divorciado,$60K - $80K,blue,46,6,2,1,9734.1,1476.19,38
779031033,0,46,F,2,mestrado,casado,$40K - $60K,blue,22,6,3,1,2305.95,1230.45,36
716302383,0,47,F,4,sem educacao formal,casado,$40K - $60K,blue,36,3,3,1,14241.25,1581.18,44
721333233,0,40,M,4,doutorado,divorciado,$60K - $80K,blue,34,4,3,2,23138.99,1612.96,39
814995933,0,58,F,3,mestrado,casado,menos que $40K,blue,53,5,2,3,5798.11,1724.14,45
721469433,0,48,M,3,mestrado,solteiro,$40K - $60K,blue,36,5,3,2,6880.15,1784.37,35
717198633,0,53,F,2,graduacao,casado,$40K - $60K,blue,34,6,1,2,2075.97,2556.23,49
767695083,0,50,M,2,mestrado,casado,$80K - $120K,blue,44,3,0,3,4589.7,1590.84,37
711791583,1,52,F,1,mestrado,solteiro,menos que $40K,blue,40,1,2,2,2317.39,884.01,19
712315683,1,53,F,2,sem educacao formal,solteiro,menos que $40K,blue,45,1,1,1,1981.93,973.88,25
710038008,0,56,F,1,mestrado,solteiro,$40K - $60K,blue,47,3,1,2,6038.72,1447.17,30
718349058,0,49,M,3,ensino medio,casado,$80K - $120K,blue,39,3,2,3,29659.48,1193.96,21
789842283,1,54,M,2,mestrado,casado,$60K - $80K,blue,42,3,2,3,4320.56,706.26,21
714900408,0,41,F,4,ensino medio,solteiro,menos que $40K,blue,31,3,0,1,5773.68,1306.9,39
719418933,1,53,M,2,sem educacao formal,casado,$80K - $120K,blue,36,1,3,3,4503.98,748.51,20
720115683,0,47,M,3,sem educacao formal,casado,$80K - $120K,blue,36,6,2,2,29770.89,1774.98,42
779504058,0,46,F,2,doutorado,casado,menos que $40K,blue,28,5,1,1,5014.07,1209.54,25
795979833,0,53,F,1,ensino medio,casado,menos que $40K,blue,47,6,2,1,3445.73,1074.67,31
717392358,0,60,M,1,mestrado,casado,$80K - $120K,blue,50,6,2,2,23412.47,1786.6,50
718640508,0,59,F,0,mestrado,solteiro,menos que $40K,blue,46,4,2,1,3044.23,1456.04,36
709230708,0,56,M,4,sem educacao formal,solteiro,menos que $40K,blue,36,3,2,2,3864.94,1470.79,42
801383808,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,44,4,3,2,23090.96,1198.34,24
708217758,0,63,M,2,mestrado,casado,$60K - $80K,blue,49,5,3,2,14035.68,1606.92,30
714272658,1,43,F,2,sem educacao formal,solteiro,menos que $40K,blue,24,2,2,3,2962.93,929.33,31
711864783,0,61,M,1,sem educacao formal,solteiro,$60K - $80K,blue,46,5,2,3,2201.56,1199.06,32
719407983,0,37,F,0,doutorado,casado,menos que $40K,blue,25,4,2,3,2061.78,2400.07,60
716804283,0,41,M,2,sem educacao formal,divorciado,$120K +,blue,29,3,2,2,15911.06,1270.57,33
767294658,1,56,M,2,graduacao,solteiro,$120K +,blue,50,2,3,2,16867.12,654.61,14
709122483,0,56,M,3,mestrado,casado,$60K - $80K,blue,37,3,0,3,2783.94,1909.12,54
708241233,1,52,F,3,doutorado,solteiro,menos que $40K,blue,47,3,2,3,2972.3,922.94,25
717860358,0,40,F,3,ensino medio,solteiro,$40K - $60K,blue,36,5,2,3,5124.46,1158.63,42
789337233,0,63,M,1,mestrado,casado,$40K - $60K,blue,53,6,2,6,2880.27,1323.14,26
720902133,0,58,M,1,ensino medio,solteiro,$40K - $60K,blue,46,4,0,1,5579.43,1025.37,35
711870333,0,46,M,2,sem educacao formal,divorciado,$80K - $120K,blue,36,6,3,3,34516.99,1628.57,51
708398283,0,37,F,1,mestrado,casado,$40K - $60K,blue,29,5,2,2,4394.57,1377.24,32
715878183,0,46,M,4,mestrado,solteiro,$80K - $120K,blue,35,4,3,3,18325.22,1517.95,33
719451483,0,46,F,4,doutorado,casado,menos que $40K,blue,37,5,2,3,3773.73,1528.14,25
709110633,0,41,M,1,mestrado,solteiro,$80K - $120K,blue,29,5,3,1,21684.8,1329.95,24
721059033,0,48,F,3,ensino medio,divorciado,$40K - $60K,blue,40,4,2,1,1919.28,1505.87,33
779912283,0,49,F,3,mestrado,solteiro,$40K - $60K,blue,33,5,2,3,9995.38,1172.88,38
717701733,0,44,M,2,mestrado,casado,$80K - $120K,blue,35,3,2,2,11910.9,1646.24,39
709913733,0,39,F,3,graduacao,casado,menos que $40K,blue,36,4,0,2,2279.86,1693.38,32
718768158,0,57,M,1,graduacao,solteiro,$40K - $60K,blue,48,3,2,1,3539.95,1336.23,23
721375308,0,48,M,3,ensino medio,casado,$80K - $120K,blue,36,5,3,1,30579.32,1289.23,19
711374283,0,47,M,3,ensino medio,solteiro,$80K - $120K,blue,42,4,0,1,24480.74,1416.75,32
778465533,0,54,F,0,graduacao,casado,menos que $40K,blue,40,3,2,1,1638.73,1885.66,51
712138983,0,54,M,1,mestrado,casado,$60K - $80K,blue,36,3,2,3,2947.19,1744.45,53
716920908,0,52,M,4,ensino medio,casado,$80K - $120K,blue,42,6,0,1,5738.38,1922.73,48
711195558,0,59,M,1,graduacao,solteiro,$40K - $60K,blue,48,6,3,3,7251.6,1300.15,36
712024908,0,56,F,1,graduacao,casado,menos que $40K,blue,36,6,3,2,2641.6,1439.62,39
714893733,0,55,M,1,ensino medio,casado,$80K - $120K,blue,45,3,3,3,16794.45,1917.85,33
754886958,0,48,F,3,graduacao,divorciado,$40K - $60K,blue,41,4,3,1,9336.07,1391.01,39
710104908,0,56,F,5,graduacao,solteiro,menos que $40K,blue,43,4,0,1,2763.78,1246.31,31
710558883,0,41,M,3,sem educacao formal,casado,$60K - $80K,blue,36,5,2,3,17391.72,1248.66,27
713827383,0,65,F,1,ensino medio,casado,menos que $40K,blue,36,3,0,2,3198.3,1936.15,44
720267033,0,34,M,4,doutorado,solteiro,$80K - $120K,blue,26,3,2,3,5100.12,2375.8,63
712049208,0,56,M,3,doutorado,casado,$60K - $80K,blue,39,3,2,1,3955.3,1238.61,25
708688608,0,62,F,1,ensino medio,casado,menos que $40K,blue,48,5,1,3,3140.82,1626.82,41
713217858,0,38,F,2,sem educacao formal,solteiro,menos que $40K,blue,32,5,3,3,2264.56,1204.81,28
711019308,0,58,M,2,ensino medio,solteiro,$60K - $80K,blue,45,3,0,2,6385.71,1612.67,47
768600558,0,41,F,4,mestrado,solteiro,$40K - $60K,blue,31,4,3,2,2375.03,1071.28,28
710202783,0,33,M,2,mestrado,casado,$60K - $80K,blue,13,3,3,3,1963.58,1378.41,37
712899333,0,47,F,4,graduacao,solteiro,menos que $40K,blue,37,6,2,2,4256.94,1100.92,29
767036433,0,56,F,1,mestrado,casado,menos que $40K,blue,49,5,0,1,5097.67,2052.85,45
793473033,0,51,M,1,mestrado,solteiro,$60K - $80K,blue,45,3,3,2,3228.28,1349.0,33
717998058,0,26,M,0,mestrado,solteiro,menos que $40K,blue,13,6,2,3,2585.01,2644.77,40
779610033,1,58,M,1,graduacao,casado,$80K - $120K,blue,47,3,3,3,12151.06,918.45,14
827332983,0,46,M,3,ensino medio,solteiro,$80K - $120K,gold,42,3,2,2,34516.6,1362.7,31
721183983,0,48,M,4,ensino medio,casado,$120K +,blue,31,6,1,3,34516.11,1222.86,37
718426533,0,42,M,4,sem educacao formal,divorciado,$60K - $80K,blue,32,4,2,1,5504.64,1364.07,32
710698233,0,37,M,4,mestrado,casado,$80K - $120K,blue,28,4,2,1,10021.45,1463.75,40
793581933,0,50,M,3,ensino medio,solteiro,$40K - $60K,silver,44,4,4,3,19853.72,1878.33,55
719229708,0,41,F,1,ensino medio,solteiro,$40K - $60K,blue,31,6,2,3,4969.91,1489.1,32
715158483,0,48,F,3,mestrado,divorciado,menos que $40K,blue,40,3,3,2,3117.02,1437.39,37
809296308,0,46,M,2,graduacao,solteiro,$80K - $120K,blue,41,4,0,2,21526.86,1313.27,37
778176108,0,61,M,0,ensino medio,solteiro,$60K - $80K,blue,51,4,2,2,5504.96,1290.66,38
719366358,0,51,M,3,ensino medio,casado,$120K +,blue,40,6,2,3,7319.22,1233.62,29
721417233,1,45,M,2,mestrado,casado,$60K - $80K,blue,25,3,3,5,1438.45,709.22,27
714578283,0,47,M,1,mestrado,casado,$60K - $80K,blue,37,6,0,3,2053.64,1283.89,28
769574883,0,41,M,2,ensino medio,casado,$40K - $60K,blue,32,3,3,1,12804.28,1101.93,37
717643608,0,48,M,4,graduacao,casado,$80K - $120K,blue,36,3,2,3,26443.42,1593.88,36
709198158,0,50,F,4,mestrado,solteiro,menos que $40K,blue,36,6,0,2,3125.86,1631.78,46
712419708,0,56,F,2,doutorado,casado,menos que $40K,blue,48,6,2,1,4930.7,2194.98,53
709103358,0,39,F,2,graduacao,solteiro,menos que $40K,blue,36,6,3,3,9476.09,1128.92,27
716966808,0,47,M,1,mestrado,casado,$80K - $120K,blue,37,6,3,3,11722.66,1497.42,35
772264383,0,44,M,2,mestrado,solteiro,$120K +,blue,33,4,3,1,13301.4,1385.06,50
769137108,1,43,F,2,doutorado,casado,menos que $40K,blue,37,3,1,3,1438.57,974.45,28
717640083,1,59,M,1,ensino medio,casado,$60K - $80K,blue,36,3,3,2,6705.54,731.33,18
778686408,0,48,M,1,graduacao,casado,$60K - $80K,blue,29,4,2,3,19324.66,1744.86,50
715015683,0,44,M,2,mestrado,solteiro,$40K - $60K,blue,34,5,1,3,5331.13,1766.89,39
710462433,0,45,M,4,mestrado,solteiro,$60K - $80K,blue,30,6,2,2,17625.42,1773.18,39
721342383,0,39,M,2,mestrado,casado,$80K - $120K,blue,34,6,2,3,17438.04,1860.3,37
794977533,1,62,M,0,ensino medio,casado,$60K - $80K,blue,56,3,2,3,8077.58,906.24,16
779445108,0,26,M,0,mestrado,solteiro,$40K - $60K,blue,13,6,2,1,3290.39,2781.52,54
718193958,0,60,M,0,sem educacao formal,solteiro,menos que $40K,blue,53,5,2,3,2402.11,1650.5,53
710955633,0,54,F,3,doutorado,solteiro,menos que $40K,blue,42,6,0,1,9256.32,1446.71,37
716149383,0,62,M,0,mestrado,casado,$60K - $80K,blue,36,6,3,3,3674.55,1703.25,48
752604633,1,57,M,2,graduacao,casado,$40K - $60K,blue,50,2,3,5,6462.33,761.95,17
713889933,0,59,M,0,mestrado,solteiro,$40K - $60K,blue,48,4,2,2,1638.44,1536.75,44
709446783,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,38,3,2,3,4335.5,1373.7,36
789115833,0,44,M,4,ensino medio,solteiro,$60K - $80K,blue,32,5,2,3,3233.21,1256.32,29
787623858,0,43,M,2,sem educacao formal,divorciado,$120K +,silver,24,4,0,2,34516.25,1215.8,45
709040508,0,57,M,4,sem educacao formal,casado,$120K +,blue,38,6,2,6,19802.04,2244.22,58
717956283,0,57,F,1,mestrado,solteiro,$40K - $60K,blue,48,5,0,1,10953.93,1277.75,29
721379433,0,44,M,4,mestrado,casado,$60K - $80K,blue,28,6,3,2,11338.93,1227.35,24
712027683,0,47,F,2,doutorado,casado,menos que $40K,blue,35,3,2,2,5544.96,1336.11,38
716027208,0,47,M,4,doutorado,casado,$60K - $80K,blue,36,4,1,1,19665.34,1110.76,58
720475233,0,50,F,2,ensino medio,casado,menos que $40K,blue,43,6,3,2,2927.53,1474.21,26
712275108,0,53,F,3,graduacao,casado,$40K - $60K,blue,33,4,3,3,5146.86,1955.63,44
718121658,1,56,M,1,graduacao,casado,$60K - $80K,blue,44,5,3,3,1704.28,660.12,17
711593808,1,55,M,1,ensino medio,casado,$60K - $80K,blue,46,2,3,2,1438.26,888.13,18
716222808,0,53,F,4,ensino medio,casado,menos que $40K,blue,36,6,3,1,2974.42,1785.85,45
788779008,0,57,M,2,ensino medio,casado,$60K - $80K,blue,38,3,2,1,2736.52,1211.03,25
710404533,0,50,M,2,mestrado,casado,$80K - $120K,blue,37,6,1,2,1438.61,1391.07,40
715383108,0,52,M,2,mestrado,solteiro,$120K +,blue,44,5,1,1,34516.97,1616.98,50
711697158,0,60,M,0,mestrado,casado,menos que $40K,blue,36,6,2,2,1976.26,1498.69,43
709186983,0,49,M,4,sem educacao formal,casado,$80K - $120K,blue,40,3,1,1,8714.2,1536.03,38
808964433,0,46,F,4,doutorado,divorciado,menos que $40K,blue,41,4,1,1,8693.69,1594.99,45
711948333,0,42,M,1,sem educacao formal,casado,$80K - $120K,blue,36,6,2,1,9247.32,1190.83,30
710541858,0,45,M,3,ensino medio,casado,menos que $40K,blue,33,6,0,5,7717.01,1248.34,37
713865333,1,45,F,4,sem educacao formal,casado,menos que $40K,blue,38,3,3,4,4908.17,827.15,21
797707008,1,44,F,3,doutorado,casado,menos que $40K,blue,38,6,3,1,7222.18,920.76,18
713490483,0,61,M,0,sem educacao formal,solteiro,$80K - $120K,blue,48,6,2,2,21740.18,1755.9,54
720370533,1,55,M,3,sem educacao formal,casado,$60K - $80K,blue,44,3,2,2,2323.81,804.55,15
816596583,0,45,M,2,doutorado,casado,$80K - $120K,blue,40,6,1,3,11710.53,1749.63,50
717517758,0,57,F,0,ensino medio,casado,$40K - $60K,blue,45,3,2,2,2278.5,2307.03,45
712880283,0,31,M,0,sem educacao formal,casado,$40K - $60K,blue,22,3,0,3,4048.48,1757.84,45
753226158,0,34,F,2,mestrado,casado,menos que $40K,blue,24,6,2,2,3663.53,1826.9,35
720605808,1,53,F,1,mestrado,solteiro,menos que $40K,blue,36,2,3,2,1438.29,799.32,17
711028308,0,44,F,4,mestrado,casado,menos que $40K,blue,36,4,0,1,1717.07,1468.28,29
814852533,0,50,M,1,mestrado,casado,$80K - $120K,blue,45,3,2,2,16813.54,1482.26,46
711526533,0,33,M,3,doutorado,casado,$80K - $120K,blue,25,4,3,2,16434.74,1726.34,37
804403908,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,45,4,3,2,21872.6,1806.61,31
716999883,0,51,M,4,ensino medio,casado,$80K - $120K,blue,41,5,0,2,15897.96,1405.97,43
787599258,0,55,F,3,mestrado,solteiro,menos que $40K,blue,29,6,2,1,7361.0,1175.42,34
714495258,0,26,M,0,graduacao,solteiro,menos que $40K,blue,36,4,3,1,1438.43,1786.91,37
717713283,0,42,F,3,mestrado,casado,menos que $40K,blue,33,6,3,3,8628.28,1675.44,58
789317883,0,54,M,2,graduacao,casado,$80K - $120K,blue,44,4,3,3,18750.33,1200.84,36
789467508,0,65,F,0,mestrado,casado,$40K - $60K,blue,56,5,0,3,2961.47,1937.51,57
711231558,0,58,M,3,ensino medio,casado,$60K - $80K,blue,40,6,3,1,8308.84,1915.06,37
716829483,0,39,F,3,doutorado,casado,$40K - $60K,blue,28,4,2,2,3249.28,1988.86,36
779713608,0,52,M,2,ensino medio,casado,$120K +,blue,36,5,2,1,2981.69,1648.38,30
711628458,0,45,F,3,mestrado,casado,menos que $40K,blue,31,4,0,1,8829.21,1902.32,45
770724558,1,42,M,2,graduacao,casado,$60K - $80K,blue,28,6,3,1,7340.58,838.57,24
783561558,0,57,M,4,doutorado,casado,$120K +,blue,51,4,3,2,16952.05,1918.43,61
719309958,1,55,M,3,doutorado,solteiro,$80K - $120K,blue,35,4,3,1,20865.47,837.79,25
787550808,0,51,M,2,mestrado,casado,$40K - $60K,blue,40,5,2,1,12240.62,1422.8,26
779863533,0,37,M,1,mestrado,casado,$80K - $120K,blue,21,6,0,2,5120.31,1680.12,32
714529233,0,36,F,2,mestrado,casado,menos que $40K,blue,24,3,3,1,3124.27,1652.88,41
708177333,0,51,F,2,ensino medio,casado,menos que $40K,silver,36,5,0,3,11261.7,1158.09,26
812019933,0,65,M,1,sem educacao formal,casado,$40K - $60K,blue,56,3,2,3,2468.1,1797.86,46
708557358,0,43,M,2,graduacao,casado,$60K - $80K,blue,28,4,3,2,22157.48,1911.82,55
713580633,0,46,M,3,mestrado,casado,$40K - $60K,blue,32,6,3,2,11477.94,1260.29,27
711466533,0,43,F,2,mestrado,casado,menos que $40K,blue,33,5,2,2,3933.04,1489.11,45
802276683,0,56,M,3,mestrado,casado,$80K - $120K,blue,50,3,3,3,8022.01,1794.45,31
808897683,1,53,M,1,mestrado,solteiro,$80K - $120K,blue,48,3,3,3,30271.39,3231.76,47
713010483,0,43,F,3,mestrado,casado,$40K - $60K,blue,36,6,3,1,2936.33,1572.56,57
717006333,0,54,M,3,ensino medio,casado,$80K - $120K,blue,36,6,2,1,1438.98,1935.13,41
716924058,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,49,3,3,1,6175.99,1417.09,25
720916683,0,41,M,3,mestrado,solteiro,$80K - $120K,blue,26,4,2,3,11806.86,1465.99,31
720923658,0,48,M,3,doutorado,solteiro,$60K - $80K,blue,39,5,2,2,4734.64,1570.94,45
712710708,0,55,M,2,ensino medio,solteiro,$40K - $60K,blue,36,5,0,2,6244.24,1445.79,40
718939083,1,54,F,2,mestrado,casado,menos que $40K,blue,45,3,3,1,1438.81,694.56,15
719085933,0,35,M,3,mestrado,solteiro,$80K - $120K,blue,24,4,2,1,23561.92,2447.49,64
715124958,0,50,M,3,sem educacao formal,solteiro,$80K - $120K,blue,36,5,3,2,24742.02,1306.89,31
712979133,1,55,M,4,ensino medio,casado,$80K - $120K,blue,41,2,2,2,27560.22,646.39,10
712006308,0,45,F,0,graduacao,divorciado,menos que $40K,blue,35,6,3,1,5923.75,1236.83,35
710801133,0,34,M,2,sem educacao formal,casado,$60K - $80K,blue,36,6,2,1,8581.2,2513.75,63
712490283,0,55,F,4,mestrado,casado,$40K - $60K,blue,41,4,3,3,3156.99,2091.56,48
717958833,0,46,M,4,mestrado,casado,$60K - $80K,blue,35,5,2,1,1535.78,1848.41,25
812420358,1,61,F,0,mestrado,casado,menos que $40K,blue,56,3,3,3,2122.22,949.3,17
715940358,0,51,F,1,mestrado,casado,menos que $40K,blue,42,6,2,2,5822.06,1804.34,49
715041333,0,39,M,3,doutorado,casado,$60K - $80K,blue,29,3,3,1,3537.25,1605.17,43
712797258,0,43,M,3,mestrado,casado,$120K +,blue,33,3,3,1,34516.42,1463.92,38
769170558,0,53,M,3,mestrado,solteiro,$60K - $80K,blue,47,6,3,4,16320.11,1279.02,41
715884858,0,38,M,2,ensino medio,casado,$80K - $120K,blue,36,5,3,3,2407.13,1470.12,28
796343058,0,49,F,2,ensino medio,solteiro,menos que $40K,blue,43,4,2,1,3538.42,1265.25,38
718888308,0,53,M,3,mestrado,solteiro,$80K - $120K,blue,36,4,2,3,34516.14,1475.68,33
785114808,0,46,M,2,doutorado,solteiro,$40K - $60K,silver,40,4,2,2,15459.46,1419.0,30
709852908,0,44,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,5,3,3,4307.23,1628.12,37
719679858,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,47,3,2,2,2848.78,1135.33,27
827108583,0,55,M,3,ensino medio,solteiro,$120K +,blue,51,3,3,1,34516.16,1161.9,26
719781183,0,57,M,4,ensino medio,casado,$80K - $120K,blue,38,4,3,1,15428.86,1916.57,40
710429358,0,57,M,1,ensino medio,casado,$40K - $60K,blue,48,5,3,1,2544.23,1346.62,30
798792408,1,48,M,3,ensino medio,casado,$80K - $120K,blue,42,1,3,1,9959.64,805.47,24
710280558,0,51,M,1,mestrado,solteiro,$60K - $80K,blue,39,3,2,3,8796.83,1195.72,18
809825358,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,48,6,3,1,3428.47,1155.65,34
714451833,0,45,F,1,doutorado,solteiro,menos que $40K,blue,36,6,2,2,1438.21,1431.12,34
713943783,0,41,M,4,doutorado,casado,$60K - $80K,blue,32,5,2,3,18001.86,1194.85,25
710706558,0,51,F,4,mestrado,solteiro,menos que $40K,blue,42,3,3,1,2680.55,1154.85,33
713620308,0,46,F,2,ensino medio,casado,menos que $40K,blue,35,6,3,4,4675.83,1232.53,34
813453408,0,40,F,5,graduacao,casado,menos que $40K,blue,35,3,3,1,2448.82,1269.48,30
818248383,0,33,M,2,doutorado,casado,$60K - $80K,blue,28,3,3,3,4049.6,1742.4,35
780106908,0,53,M,1,ensino medio,solteiro,$80K - $120K,blue,38,6,2,2,8154.94,1379.14,26
708938508,0,63,M,1,ensino medio,casado,$40K - $60K,blue,36,5,2,3,4559.5,1870.26,35
709671708,0,61,M,0,sem educacao formal,solteiro,$80K - $120K,blue,36,4,1,2,19354.83,1207.82,32
711204483,1,56,M,4,ensino medio,casado,$60K - $80K,blue,46,3,3,3,2340.29,781.48,15
