id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,limite_credito,predict
711864783,0,61,M,1,sem educacao formal,solteiro,$60K - $80K,blue,2201.56,-
719407983,0,37,F,0,doutorado,casado,menos que $40K,blue,2061.78,-
716804283,0,41,M,2,sem educacao formal,divorciado,$120K +,blue,15911.06,-
767294658,1,56,M,2,graduacao,solteiro,$120K +,blue,16867.12,-
709122483,0,56,M,3,mestrado,casado,$60K - $80K,blue,2783.94,-
708241233,1,52,F,3,doutorado,solteiro,menos que $40K,blue,2972.3,-
717860358,0,40,F,3,ensino medio,solteiro,$40K - $60K,blue,5124.46,-
789337233,0,63,M,1,mestrado,casado,$40K - $60K,blue,2880.27,-
720902133,0,58,M,1,ensino medio,solteiro,$40K - $60K,blue,5579.43,-
711870333,0,46,M,2,sem educacao formal,divorciado,$80K - $120K,blue,34516.99,-
708398283,0,37,F,1,mestrado,casado,$40K - $60K,blue,4394.57,-
715878183,0,46,M,4,mestrado,solteiro,$80K - $120K,blue,18325.22,-
719451483,0,46,F,4,doutorado,casado,menos que $40K,blue,3773.73,-
709110633,0,41,M,1,mestrado,solteiro,$80K - $120K,blue,21684.8,-
721059033,0,48,F,3,ensino medio,divorciado,$40K - $60K,blue,1919.28,-
779912283,0,49,F,3,mestrado,solteiro,$40K - $60K,blue,9995.38,-
717701733,0,44,M,2,mestrado,casado,$80K - $120K,blue,11910.9,-
709913733,0,39,F,3,graduacao,casado,menos que $40K,blue,2279.86,-
718768158,0,57,M,1,graduacao,solteiro,$40K - $60K,blue,3539.95,-
721375308,0,48,M,3,ensino medio,casado,$80K - $120K,blue,30579.32,-
711374283,0,47,M,3,ensino medio,solteiro,$80K - $120K,blue,24480.74,-
778465533,0,54,F,0,graduacao,casado,menos que $40K,blue,1638.73,-
712138983,0,54,M,1,mestrado,casado,$60K - $80K,blue,2947.19,-
716920908,0,52,M,4,ensino medio,casado,$80K - $120K,blue,5738.38,-
711195558,0,59,M,1,graduacao,solteiro,$40K - $60K,blue,7251.6,-
712024908,0,56,F,1,graduacao,casado,menos que $40K,blue,2641.6,-
714893733,0,55,M,1,ensino medio,casado,$80K - $120K,blue,16794.45,-
754886958,0,48,F,3,graduacao,divorciado,$40K - $60K,blue,9336.07,-
710104908,0,56,F,5,graduacao,solteiro,menos que $40K,blue,2763.78,-
710558883,0,41,M,3,sem educacao formal,casado,$60K - $80K,blue,17391.72,-
713827383,0,65,F,1,ensino medio,casado,menos que $40K,blue,3198.3,-
720267033,0,34,M,4,doutorado,solteiro,$80K - $120K,blue,5100.12,-
712049208,0,56,M,3,doutorado,casado,$60K - $80K,blue,3955.3,-
708688608,0,62,F,1,ensino medio,casado,menos que $40K,blue,3140.82,-
713217858,0,38,F,2,sem educacao formal,solteiro,menos que $40K,blue,2264.56,-
711019308,0,58,M,2,ensino medio,solteiro,$60K - $80K,blue,6385.71,-
768600558,0,41,F,4,mestrado,solteiro,$40K - $60K,blue,2375.03,-
710202783,0,33,M,2,mestrado,casado,$60K - $80K,blue,1963.58,-
712899333,0,47,F,4,graduacao,solteiro,menos que $40K,blue,4256.94,-
767036433,0,56,F,1,mestrado,casado,menos que $40K,blue,5097.67,-
793473033,0,51,M,1,mestrado,solteiro,$60K - $80K,blue,3228.28,-
717998058,0,26,M,0,mestrado,solteiro,menos que $40K,blue,2585.01,-
779610033,1,58,M,1,graduacao,casado,$80K - $120K,blue,12151.06,-
827332983,0,46,M,3,ensino medio,solteiro,$80K - $120K,gold,34516.6,-
721183983,0,48,M,4,ensino medio,casado,$120K +,blue,34516.11,-
718426533,0,42,M,4,sem educacao formal,divorciado,$60K - $80K,blue,5504.64,-
710698233,0,37,M,4,mestrado,casado,$80K - $120K,blue,10021.45,-
793581933,0,50,M,3,ensino medio,solteiro,$40K - $60K,silver,19853.72,-
719229708,0,41,F,1,ensino medio,solteiro,$40K - $60K,blue,4969.91,-
715158483,0,48,F,3,mestrado,divorciado,menos que $40K,blue,3117.02,-
809296308,0,46,M,2,graduacao,solteiro,$80K - $120K,blue,21526.86,-
778176108,0,61,M,0,ensino medio,solteiro,$60K - $80K,blue,5504.96,-
719366358,0,51,M,3,ensino medio,casado,$120K +,blue,7319.22,-
721417233,1,45,M,2,mestrado,casado,$60K - $80K,blue,1438.45,-
714578283,0,47,M,1,mestrado,casado,$60K - $80K,blue,2053.64,-
769574883,0,41,M,2,ensino medio,casado,$40K - $60K,blue,12804.28,-
717643608,0,48,M,4,graduacao,casado,$80K - $120K,blue,26443.42,-
709198158,0,50,F,4,mestrado,solteiro,menos que $40K,blue,3125.86,-
712419708,0,56,F,2,doutorado,casado,menos que $40K,blue,4930.7,-
709103358,0,39,F,2,graduacao,solteiro,menos que $40K,blue,9476.09,-
716966808,0,47,M,1,mestrado,casado,$80K - $120K,blue,11722.66,-
772264383,0,44,M,2,mestrado,solteiro,$120K +,blue,13301.4,-
769137108,1,43,F,2,doutorado,casado,menos que $40K,blue,1438.57,-
717640083,1,59,M,1,ensino medio,casado,$60K - $80K,blue,6705.54,-
778686408,0,48,M,1,graduacao,casado,$60K - $80K,blue,19324.66,-
715015683,0,44,M,2,mestrado,solteiro,$40K - $60K,blue,5331.13,-
710462433,0,45,M,4,mestrado,solteiro,$60K - $80K,blue,17625.42,-
721342383,0,39,M,2,mestrado,casado,$80K - $120K,blue,17438.04,-
794977533,1,62,M,0,ensino medio,casado,$60K - $80K,blue,8077.58,-
779445108,0,26,M,0,mestrado,solteiro,$40K - $60K,blue,3290.39,-
718193958,0,60,M,0,sem educacao formal,solteiro,menos que $40K,blue,2402.11,-
710955633,0,54,F,3,doutorado,solteiro,menos que $40K,blue,9256.32,-
716149383,0,62,M,0,mestrado,casado,$60K - $80K,blue,3674.55,-
752604633,1,57,M,2,graduacao,casado,$40K - $60K,blue,6462.33,-
713889933,0,59,M,0,mestrado,solteiro,$40K - $60K,blue,1638.44,-
709446783,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,4335.5,-
789115833,0,44,M,4,ensino medio,solteiro,$60K - $80K,blue,3233.21,-
787623858,0,43,M,2,sem educacao formal,divorciado,$120K +,silver,34516.25,-
709040508,0,57,M,4,sem educacao formal,casado,$120K +,blue,19802.04,-
717956283,0,57,F,1,mestrado,solteiro,$40K - $60K,blue,10953.93,-
721379433,0,44,M,4,mestrado,casado,$60K - $80K,blue,11338.93,-
712027683,0,47,F,2,doutorado,casado,menos que $40K,blue,5544.96,-
716027208,0,47,M,4,doutorado,casado,$60K - $80K,blue,19665.34,-
720475233,0,50,F,2,ensino medio,casado,menos que $40K,blue,2927.53,-
712275108,0,53,F,3,graduacao,casado,$40K - $60K,blue,5146.86,-
718121658,1,56,M,1,graduacao,casado,$60K - $80K,blue,1704.28,-
711593808,1,55,M,1,ensino medio,casado,$60K - $80K,blue,1438.26,-
716222808,0,53,F,4,ensino medio,casado,menos que $40K,blue,2974.42,-
788779008,0,57,M,2,ensino medio,casado,$60K - $80K,blue,2736.52,-
710404533,0,50,M,2,mestrado,casado,$80K - $120K,blue,1438.61,-
715383108,0,52,M,2,mestrado,solteiro,$120K +,blue,34516.97,-
711697158,0,60,M,0,mestrado,casado,menos que $40K,blue,1976.26,-
709186983,0,49,M,4,sem educacao formal,casado,$80K - $120K,blue,8714.2,-
808964433,0,46,F,4,doutorado,divorciado,menos que $40K,blue,8693.69,-
711948333,0,42,M,1,sem educacao formal,casado,$80K - $120K,blue,9247.32,-
710541858,0,45,M,3,ensino medio,casado,menos que $40K,blue,7717.01,-
713865333,1,45,F,4,sem educacao formal,casado,menos que $40K,blue,4908.17,-
797707008,1,44,F,3,doutorado,casado,menos que $40K,blue,7222.18,-
713490483,0,61,M,0,sem educacao formal,solteiro,$80K - $120K,blue,21740.18,-
720370533,1,55,M,3,sem educacao formal,casado,$60K - $80K,blue,2323.81,-
816596583,0,45,M,2,doutorado,casado,$80K - $120K,blue,11710.53,-
717517758,0,57,F,0,ensino medio,casado,$40K - $60K,blue,2278.5,-
712880283,0,31,M,0,sem educacao formal,casado,$40K - $60K,blue,4048.48,-
753226158,0,34,F,2,mestrado,casado,menos que $40K,blue,3663.53,-
720605808,1,53,F,1,mestrado,solteiro,menos que $40K,blue,1438.29,-
711028308,0,44,F,4,mestrado,casado,menos que $40K,blue,1717.07,-
814852533,0,50,M,1,mestrado,casado,$80K - $120K,blue,16813.54,-
711526533,0,33,M,3,doutorado,casado,$80K - $120K,blue,16434.74,-
804403908,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,21872.6,-
716999883,0,51,M,4,ensino medio,casado,$80K - $120K,blue,15897.96,-
787599258,0,55,F,3,mestrado,solteiro,menos que $40K,blue,7361.0,-
714495258,0,26,M,0,graduacao,solteiro,menos que $40K,blue,1438.43,-
717713283,0,42,F,3,mestrado,casado,menos que $40K,blue,8628.28,-
789317883,0,54,M,2,graduacao,casado,$80K - $120K,blue,18750.33,-
789467508,0,65,F,0,mestrado,casado,$40K - $60K,blue,2961.47,-
711231558,0,58,M,3,ensino medio,casado,$60K - $80K,blue,8308.84,-
716829483,0,39,F,3,doutorado,casado,$40K - $60K,blue,3249.28,-
779713608,0,52,M,2,ensino medio,casado,$120K +,blue,2981.69,-
711628458,0,45,F,3,mestrado,casado,menos que $40K,blue,8829.21,-
770724558,1,42,M,2,graduacao,casado,$60K - $80K,blue,7340.58,-
783561558,0,57,M,4,doutorado,casado,$120K +,blue,16952.05,-
719309958,1,55,M,3,doutorado,solteiro,$80K - $120K,blue,20865.47,-
787550808,0,51,M,2,mestrado,casado,$40K - $60K,blue,12240.62,-
779863533,0,37,M,1,mestrado,casado,$80K - $120K,blue,5120.31,-
714529233,0,36,F,2,mestrado,casado,menos que $40K,blue,3124.27,-
708177333,0,51,F,2,ensino medio,casado,menos que $40K,silver,11261.7,-
812019933,0,65,M,1,sem educacao formal,casado,$40K - $60K,blue,2468.1,-
708557358,0,43,M,2,graduacao,casado,$60K - $80K,blue,22157.48,-
713580633,0,46,M,3,mestrado,casado,$40K - $60K,blue,11477.94,-
711466533,0,43,F,2,mestrado,casado,menos que $40K,blue,3933.04,-
802276683,0,56,M,3,mestrado,casado,$80K - $120K,blue,8022.01,-
808897683,1,53,M,1,mestrado,solteiro,$80K - $120K,blue,30271.39,-
713010483,0,43,F,3,mestrado,casado,$40K - $60K,blue,2936.33,-
717006333,0,54,M,3,ensino medio,casado,$80K - $120K,blue,1438.98,-
716924058,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,6175.99,-
720916683,0,41,M,3,mestrado,solteiro,$80K - $120K,blue,11806.86,-
720923658,0,48,M,3,doutorado,solteiro,$60K - $80K,blue,4734.64,-
712710708,0,55,M,2,ensino medio,solteiro,$40K - $60K,blue,6244.24,-
718939083,1,54,F,2,mestrado,casado,menos que $40K,blue,1438.81,-
719085933,0,35,M,3,mestrado,solteiro,$80K - $120K,blue,23561.92,-
715124958,0,50,M,3,sem educacao formal,solteiro,$80K - $120K,blue,24742.02,-
712979133,1,55,M,4,ensino medio,casado,$80K - $120K,blue,27560.22,-
712006308,0,45,F,0,graduacao,divorciado,menos que $40K,blue,5923.75,-
710801133,0,34,M,2,sem educacao formal,casado,$60K - $80K,blue,8581.2,-
712490283,0,55,F,4,mestrado,casado,$40K - $60K,blue,3156.99,-
717958833,0,46,M,4,mestrado,casado,$60K - $80K,blue,1535.78,-
812420358,1,61,F,0,mestrado,casado,menos que $40K,blue,2122.22,-
715940358,0,51,F,1,mestrado,casado,menos que $40K,blue,5822.06,-
715041333,0,39,M,3,doutorado,casado,$60K - $80K,blue,3537.25,-
712797258,0,43,M,3,mestrado,casado,$120K +,blue,34516.42,-
769170558,0,53,M,3,mestrado,solteiro,$60K - $80K,blue,16320.11,-
715884858,0,38,M,2,ensino medio,casado,$80K - $120K,blue,2407.13,-
796343058,0,49,F,2,ensino medio,solteiro,menos que $40K,blue,3538.42,-
718888308,0,53,M,3,mestrado,solteiro,$80K - $120K,blue,34516.14,-
785114808,0,46,M,2,doutorado,solteiro,$40K - $60K,silver,15459.46,-
709852908,0,44,F,3,sem educacao formal,solteiro,menos que $40K,blue,4307.23,-
719679858,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,2848.78,-
827108583,0,55,M,3,ensino medio,solteiro,$120K +,blue,34516.16,-
719781183,0,57,M,4,ensino medio,casado,$80K - $120K,blue,15428.86,-
710429358,0,57,M,1,ensino medio,casado,$40K - $60K,blue,2544.23,-
798792408,1,48,M,3,ensino medio,casado,$80K - $120K,blue,9959.64,-
710280558,0,51,M,1,mestrado,solteiro,$60K - $80K,blue,8796.83,-
809825358,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,3428.47,-
714451833,0,45,F,1,doutorado,solteiro,menos que $40K,blue,1438.21,-
713943783,0,41,M,4,doutorado,casado,$60K - $80K,blue,18001.86,-
710706558,0,51,F,4,mestrado,solteiro,menos que $40K,blue,2680.55,-
713620308,0,46,F,2,ensino medio,casado,menos que $40K,blue,4675.83,-
813453408,0,40,F,5,graduacao,casado,menos que $40K,blue,2448.82,-
818248383,0,33,M,2,doutorado,casado,$60K - $80K,blue,4049.6,-
780106908,0,53,M,1,ensino medio,solteiro,$80K - $120K,blue,8154.94,-
708938508,0,63,M,1,ensino medio,casado,$40K - $60K,blue,4559.5,-
709671708,0,61,M,0,sem educacao formal,solteiro,$80K - $120K,blue,19354.83,-
711204483,1,56,M,4,ensino medio,casado,$60K - $80K,blue,2340.29,-
801728658,0,53,M,2,mestrado,solteiro,$60K - $80K,blue,13848.63,-
713945883,1,62,F,2,mestrado,casado,menos que $40K,blue,2490.25,-
788370258,0,37,M,4,mestrado,casado,$60K - $80K,blue,2578.17,-
710383158,0,49,M,3,sem educacao formal,solteiro,$80K - $120K,silver,34516.07,-
711768858,0,55,M,2,ensino medio,casado,$80K - $120K,blue,6514.1,-
714888633,0,50,M,1,mestrado,casado,$80K - $120K,blue,4051.31,-
712650333,0,48,M,3,graduacao,casado,$60K - $80K,blue,11959.21,-
719945433,0,60,F,1,sem educacao formal,divorciado,$40K - $60K,blue,2070.0,-
718344033,0,47,M,2,graduacao,casado,$120K +,blue,3636.21,-
715442958,0,54,M,2,sem educacao formal,casado,$60K - $80K,blue,11067.35,-
780326883,0,53,M,2,doutorado,casado,$60K - $80K,blue,11262.11,-
711157833,0,56,F,3,mestrado,solteiro,$40K - $60K,blue,5108.61,-
719704308,0,56,F,4,ensino medio,casado,$40K - $60K,blue,2072.99,-
708772308,0,41,M,3,sem educacao formal,casado,$80K - $120K,blue,4119.73,-
817663908,0,60,F,1,mestrado,casado,$40K - $60K,blue,5903.27,-
709990983,0,49,F,3,doutorado,casado,$40K - $60K,blue,5918.44,-
818045958,0,46,M,4,mestrado,solteiro,$40K - $60K,blue,6741.43,-
716380683,0,36,F,3,ensino medio,casado,menos que $40K,blue,3880.34,-
778461408,0,38,M,1,ensino medio,casado,$80K - $120K,blue,22149.14,-
713861733,0,50,M,3,mestrado,divorciado,$80K - $120K,blue,34516.92,-
789291633,0,62,M,0,mestrado,casado,$60K - $80K,blue,5450.71,-
718325883,0,39,M,2,sem educacao formal,solteiro,$40K - $60K,blue,7723.28,-
720344658,0,38,M,2,graduacao,casado,$80K - $120K,blue,18226.68,-
809292483,0,44,F,4,graduacao,casado,menos que $40K,blue,8128.36,-
779791008,0,43,M,3,ensino medio,casado,$80K - $120K,blue,5851.14,-
779557533,0,54,M,1,doutorado,solteiro,$80K - $120K,blue,10260.08,-
779320983,0,46,M,4,sem educacao formal,solteiro,$80K - $120K,blue,19843.58,-
718093233,0,55,F,2,doutorado,casado,menos que $40K,blue,2163.64,-
719459358,0,52,M,1,doutorado,casado,$120K +,blue,33864.94,-
717728808,0,39,F,2,mestrado,casado,menos que $40K,blue,4531.23,-
788701608,0,42,F,4,mestrado,solteiro,menos que $40K,blue,2950.43,-
778506633,1,43,F,4,graduacao,casado,menos que $40K,blue,7706.53,-
716918508,0,39,M,1,graduacao,solteiro,$40K - $60K,blue,3770.8,-
717321783,0,50,M,1,sem educacao formal,solteiro,$60K - $80K,blue,10344.93,-
799000008,0,57,M,2,doutorado,divorciado,$120K +,blue,26437.06,-
719068683,0,52,F,1,ensino medio,casado,$40K - $60K,blue,3136.85,-
709120008,0,43,M,2,ensino medio,solteiro,$60K - $80K,blue,6976.79,-
709117533,0,42,M,3,ensino medio,solteiro,$80K - $120K,blue,21134.06,-
816594183,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,2019.66,-
789485433,0,42,M,4,graduacao,casado,$80K - $120K,blue,34516.48,-
712881483,0,55,M,1,doutorado,casado,$80K - $120K,blue,9959.5,-
771492408,0,40,F,2,mestrado,casado,menos que $40K,blue,2421.01,-
711668283,0,48,M,4,sem educacao formal,casado,$80K - $120K,blue,30948.84,-
712960308,0,33,F,2,ensino medio,solteiro,menos que $40K,blue,8070.24,-
713530833,1,58,M,2,mestrado,casado,$40K - $60K,blue,4085.97,-
716144058,0,36,F,1,graduacao,solteiro,$40K - $60K,blue,1888.68,-
778699908,1,43,M,2,sem educacao formal,casado,$60K - $80K,blue,14447.33,-
778623858,0,58,M,0,sem educacao formal,casado,$80K - $120K,blue,3785.54,-
714665733,0,42,M,4,mestrado,solteiro,$60K - $80K,blue,2727.72,-
816089433,0,49,M,4,doutorado,casado,$60K - $80K,blue,3343.12,-
716991933,1,53,F,3,sem educacao formal,solteiro,menos que $40K,blue,9786.48,-
714534108,0,45,F,2,ensino medio,casado,$40K - $60K,blue,6407.2,-
787456608,0,29,M,2,ensino medio,casado,$80K - $120K,blue,4158.42,-
717090183,0,60,M,1,doutorado,casado,$120K +,blue,21697.65,-
772782708,0,50,M,3,doutorado,solteiro,$80K - $120K,blue,31383.05,-
710722908,0,53,M,3,doutorado,solteiro,$120K +,blue,30883.93,-
715271733,0,50,F,2,sem educacao formal,solteiro,menos que $40K,blue,8520.14,-
771706308,0,46,M,2,doutorado,solteiro,$80K - $120K,blue,14310.62,-
780198258,0,46,M,4,graduacao,solteiro,$120K +,blue,7793.57,-
716290233,0,43,F,3,mestrado,casado,$40K - $60K,blue,4343.81,-
828298908,0,54,M,4,mestrado,casado,$120K +,blue,2872.14,-
720697908,0,35,M,2,ensino medio,casado,$40K - $60K,blue,2967.65,-
780598383,0,35,M,3,doutorado,solteiro,$40K - $60K,blue,2148.15,-
715345833,0,36,F,1,ensino medio,solteiro,menos que $40K,blue,6116.41,-
712373208,1,43,M,3,doutorado,solteiro,$60K - $80K,blue,3312.82,-
721433283,0,39,F,1,ensino medio,solteiro,$40K - $60K,blue,9956.5,-
720680058,0,47,M,2,doutorado,casado,menos que $40K,blue,3888.79,-
716909283,0,60,M,1,doutorado,solteiro,$80K - $120K,blue,30655.09,-
754654383,0,30,M,2,ensino medio,casado,menos que $40K,blue,2997.81,-
779759058,0,52,M,0,mestrado,solteiro,$120K +,blue,3386.89,-
715783758,0,40,M,4,mestrado,divorciado,$120K +,blue,25188.61,-
771190083,0,36,F,3,doutorado,solteiro,menos que $40K,blue,2410.32,-
779330208,0,62,F,1,graduacao,casado,menos que $40K,blue,2378.62,-
807964908,0,41,M,4,ensino medio,casado,$60K - $80K,blue,8013.4,-
711748983,0,30,M,1,ensino medio,casado,$60K - $80K,blue,7906.45,-
718064283,0,46,M,3,sem educacao formal,divorciado,$60K - $80K,blue,11501.94,-
710492733,0,29,M,0,doutorado,solteiro,$40K - $60K,blue,13632.75,-
779016408,0,37,F,3,sem educacao formal,casado,menos que $40K,blue,2229.89,-
717787533,0,51,F,1,ensino medio,casado,menos que $40K,blue,5158.67,-
714851058,0,31,M,0,mestrado,casado,$40K - $60K,blue,2158.82,-
708455883,1,57,M,1,mestrado,solteiro,$80K - $120K,blue,10244.3,-
709207458,0,44,M,3,mestrado,casado,$40K - $60K,blue,10747.12,-
763895958,1,53,M,2,ensino medio,casado,$120K +,blue,7474.19,-
715942683,0,32,F,3,mestrado,solteiro,menos que $40K,blue,3555.73,-
721301733,0,53,M,1,mestrado,casado,$80K - $120K,blue,22140.58,-
711927108,1,54,M,3,ensino medio,casado,$80K - $120K,blue,9457.17,-
717548358,0,38,F,1,graduacao,casado,menos que $40K,blue,2580.44,-
713936583,0,54,M,2,mestrado,casado,$60K - $80K,blue,6224.09,-
709682658,0,37,F,4,ensino medio,solteiro,$40K - $60K,blue,3093.73,-
793889508,0,48,F,2,mestrado,casado,$40K - $60K,blue,4076.28,-
717420333,0,37,M,1,ensino medio,solteiro,$60K - $80K,blue,7349.01,-
768921933,0,34,M,2,ensino medio,casado,$60K - $80K,blue,2853.51,-
716343408,0,46,M,3,mestrado,divorciado,$80K - $120K,blue,8475.61,-
718909158,0,38,M,1,graduacao,casado,menos que $40K,blue,5559.91,-
719471433,0,31,F,0,mestrado,casado,menos que $40K,blue,2917.48,-
711147483,1,46,F,3,mestrado,solteiro,menos que $40K,blue,8551.53,-
719788833,0,47,M,3,ensino medio,casado,$60K - $80K,blue,10569.72,-
715168983,0,47,F,3,mestrado,casado,menos que $40K,blue,7051.61,-
714306258,0,56,M,1,graduacao,casado,$60K - $80K,blue,10117.27,-
710574558,0,47,M,4,mestrado,solteiro,$80K - $120K,blue,26442.12,-
710947683,0,64,F,0,mestrado,casado,menos que $40K,blue,4920.33,-
718923858,0,42,M,1,graduacao,casado,$60K - $80K,silver,26750.6,-
752666508,0,41,M,4,graduacao,casado,$80K - $120K,silver,34516.07,-
712672083,0,65,F,0,ensino medio,casado,menos que $40K,blue,1439.0,-
719863758,0,49,F,3,doutorado,casado,$40K - $60K,blue,1869.49,-
720990183,1,54,M,5,ensino medio,casado,$60K - $80K,blue,14539.96,-
720718908,0,46,M,3,sem educacao formal,solteiro,$120K +,blue,26977.08,-
708249708,0,48,F,1,doutorado,casado,menos que $40K,blue,4844.43,-
779506158,0,39,F,1,graduacao,casado,menos que $40K,blue,3214.56,-
716608608,1,41,M,2,sem educacao formal,casado,$80K - $120K,blue,8004.11,-
824805858,0,39,F,2,sem educacao formal,solteiro,menos que $40K,blue,9235.41,-
720840108,0,44,M,0,sem educacao formal,casado,menos que $40K,blue,8837.34,-
813469458,0,26,F,1,mestrado,solteiro,$40K - $60K,blue,1438.99,-
718870158,0,47,M,4,ensino medio,casado,$60K - $80K,blue,4592.15,-
788673708,1,57,F,2,ensino medio,casado,$40K - $60K,blue,1438.45,-
816513108,0,54,M,4,mestrado,casado,$60K - $80K,blue,5269.88,-
823606983,0,39,M,2,graduacao,casado,$60K - $80K,blue,7410.79,-
717028158,0,53,M,3,mestrado,casado,$120K +,blue,12163.94,-
714472608,0,59,M,0,graduacao,casado,menos que $40K,blue,4250.61,-
794340033,0,34,F,3,sem educacao formal,casado,$40K - $60K,blue,2799.14,-
716462658,0,47,M,4,doutorado,solteiro,$80K - $120K,blue,18037.18,-
718050033,0,54,M,2,graduacao,casado,$120K +,blue,5657.31,-
716341833,0,53,F,3,graduacao,casado,menos que $40K,blue,4646.76,-
719648358,0,50,M,2,mestrado,solteiro,$80K - $120K,blue,2514.72,-
816600933,1,56,M,0,graduacao,casado,$80K - $120K,blue,14501.66,-
714208533,1,43,M,3,ensino medio,casado,$60K - $80K,blue,8663.4,-
713095533,0,44,F,4,ensino medio,divorciado,menos que $40K,blue,2333.45,-
809967783,0,34,F,4,mestrado,divorciado,$40K - $60K,blue,3038.87,-
720426708,1,56,M,3,ensino medio,solteiro,$60K - $80K,blue,8512.67,-
713743158,0,47,M,1,mestrado,casado,$60K - $80K,blue,19063.97,-
721279083,0,53,M,4,mestrado,solteiro,$80K - $120K,blue,5376.97,-
714970458,0,39,F,2,ensino medio,casado,$40K - $60K,blue,9173.19,-
719070108,0,44,M,2,mestrado,casado,$80K - $120K,silver,34516.66,-
714989583,0,46,M,2,mestrado,casado,$60K - $80K,blue,15405.71,-
715901508,0,35,M,1,ensino medio,casado,$80K - $120K,blue,23991.0,-
710370483,0,39,F,4,graduacao,casado,menos que $40K,blue,1888.79,-
778573233,0,61,F,1,mestrado,casado,menos que $40K,blue,3102.28,-
708833133,0,40,F,3,mestrado,divorciado,menos que $40K,blue,3170.01,-
719885883,0,53,M,3,graduacao,solteiro,$120K +,blue,34516.26,-
708134283,0,35,M,2,sem educacao formal,casado,menos que $40K,blue,3131.14,-
708983658,1,51,M,2,sem educacao formal,solteiro,$120K +,blue,16868.99,-
766285608,0,42,M,3,ensino medio,solteiro,$40K - $60K,blue,3266.96,-
